nama_menu,harga_menu,kategori_course,profil_rasa,nama_restoran,link_restoran,alamat
Cumi Telor Asin,36000,Main Course,gurih asin creamy cumi telur asin,Bakmiseafood99,https://gofood.co.id/jakarta/restaurant/bakmie-seafood-99-kali-sari-1-cijantung-09a74d8d-d3fe-4e73-8bc0-eb0ba960c433,"Jl. Kalisari Raya No. 63, Cijantung, Jakarta"
Cumi goreng Tepung,36000,Main Course,gurih asin crispy cumi tepung,Bakmiseafood99,https://gofood.co.id/jakarta/restaurant/bakmie-seafood-99-kali-sari-1-cijantung-09a74d8d-d3fe-4e73-8bc0-eb0ba960c433,"Jl. Kalisari Raya No. 63, Cijantung, Jakarta"
Cumi Cah Brokoli,30000,Main Course,gurih asin savory cumi brokoli,Bakmiseafood99,https://gofood.co.id/jakarta/restaurant/bakmie-seafood-99-kali-sari-1-cijantung-09a74d8d-d3fe-4e73-8bc0-eb0ba960c433,"Jl. Kalisari Raya No. 63, Cijantung, Jakarta"
Cumi Saus Tiram,37500,Main Course,gurih asin savory cumi saus tiram,Bakmiseafood99,https://gofood.co.id/jakarta/restaurant/bakmie-seafood-99-kali-sari-1-cijantung-09a74d8d-d3fe-4e73-8bc0-eb0ba960c433,"Jl. Kalisari Raya No. 63, Cijantung, Jakarta"
Cumi Lada Hitam,37500,Main Course,gurih asin pedas lada hitam cumi,Bakmiseafood99,https://gofood.co.id/jakarta/restaurant/bakmie-seafood-99-kali-sari-1-cijantung-09a74d8d-d3fe-4e73-8bc0-eb0ba960c433,"Jl. Kalisari Raya No. 63, Cijantung, Jakarta"
Cumi Asam Manis,35000,Main Course,gurih asin asam manis cumi,Bakmiseafood99,https://gofood.co.id/jakarta/restaurant/bakmie-seafood-99-kali-sari-1-cijantung-09a74d8d-d3fe-4e73-8bc0-eb0ba960c433,"Jl. Kalisari Raya No. 63, Cijantung, Jakarta"
Udang Sauce Padang,37000,Main Course,gurih asin pedas udang saus padang,Bakmiseafood99,https://gofood.co.id/jakarta/restaurant/bakmie-seafood-99-kali-sari-1-cijantung-09a74d8d-d3fe-4e73-8bc0-eb0ba960c433,"Jl. Kalisari Raya No. 63, Cijantung, Jakarta"
Udang goreng Mentega,35000,Main Course,gurih asin buttery udang goreng,Bakmiseafood99,https://gofood.co.id/jakarta/restaurant/bakmie-seafood-99-kali-sari-1-cijantung-09a74d8d-d3fe-4e73-8bc0-eb0ba960c433,"Jl. Kalisari Raya No. 63, Cijantung, Jakarta"
Udang Lada Hitam,37000,Main Course,gurih asin pedas lada hitam udang,Bakmiseafood99,https://gofood.co.id/jakarta/restaurant/bakmie-seafood-99-kali-sari-1-cijantung-09a74d8d-d3fe-4e73-8bc0-eb0ba960c433,"Jl. Kalisari Raya No. 63, Cijantung, Jakarta"
Udang Telor Asin,35000,Main Course,gurih asin creamy udang telur asin,Bakmiseafood99,https://gofood.co.id/jakarta/restaurant/bakmie-seafood-99-kali-sari-1-cijantung-09a74d8d-d3fe-4e73-8bc0-eb0ba960c433,"Jl. Kalisari Raya No. 63, Cijantung, Jakarta"
Udang Kuluyuk,35000,Main Course,gurih asin asam manis udang crispy,Bakmiseafood99,https://gofood.co.id/jakarta/restaurant/bakmie-seafood-99-kali-sari-1-cijantung-09a74d8d-d3fe-4e73-8bc0-eb0ba960c433,"Jl. Kalisari Raya No. 63, Cijantung, Jakarta"
Udang Sauce Tiram,35000,Main Course,gurih asin savory udang saus tiram,Bakmiseafood99,https://gofood.co.id/jakarta/restaurant/bakmie-seafood-99-kali-sari-1-cijantung-09a74d8d-d3fe-4e73-8bc0-eb0ba960c433,"Jl. Kalisari Raya No. 63, Cijantung, Jakarta"
Udang Cah Brokoli,30000,Main Course,gurih asin savory udang brokoli,Bakmiseafood99,https://gofood.co.id/jakarta/restaurant/bakmie-seafood-99-kali-sari-1-cijantung-09a74d8d-d3fe-4e73-8bc0-eb0ba960c433,"Jl. Kalisari Raya No. 63, Cijantung, Jakarta"
Udang Cah Kembang Kol,30000,Main Course,gurih asin savory udang kembang kol,Bakmiseafood99,https://gofood.co.id/jakarta/restaurant/bakmie-seafood-99-kali-sari-1-cijantung-09a74d8d-d3fe-4e73-8bc0-eb0ba960c433,"Jl. Kalisari Raya No. 63, Cijantung, Jakarta"
Udang goreng Tepung,35000,Main Course,gurih asin crispy udang tepung,Bakmiseafood99,https://gofood.co.id/jakarta/restaurant/bakmie-seafood-99-kali-sari-1-cijantung-09a74d8d-d3fe-4e73-8bc0-eb0ba960c433,"Jl. Kalisari Raya No. 63, Cijantung, Jakarta"
Udang Cah Tauge,30000,Main Course,gurih asin savory udang tauge,Bakmiseafood99,https://gofood.co.id/jakarta/restaurant/bakmie-seafood-99-kali-sari-1-cijantung-09a74d8d-d3fe-4e73-8bc0-eb0ba960c433,"Jl. Kalisari Raya No. 63, Cijantung, Jakarta"
Udang Cah Cabe Ijo,33000,Main Course,gurih asin pedas udang cabe ijo,Bakmiseafood99,https://gofood.co.id/jakarta/restaurant/bakmie-seafood-99-kali-sari-1-cijantung-09a74d8d-d3fe-4e73-8bc0-eb0ba960c433,"Jl. Kalisari Raya No. 63, Cijantung, Jakarta"
Sapi Lada Hitam,35000,Main Course,gurih asin pedas lada hitam sapi,Bakmiseafood99,https://gofood.co.id/jakarta/restaurant/bakmie-seafood-99-kali-sari-1-cijantung-09a74d8d-d3fe-4e73-8bc0-eb0ba960c433,"Jl. Kalisari Raya No. 63, Cijantung, Jakarta"
Sapi Telor Asin,35000,Main Course,gurih asin creamy sapi telur asin,Bakmiseafood99,https://gofood.co.id/jakarta/restaurant/bakmie-seafood-99-kali-sari-1-cijantung-09a74d8d-d3fe-4e73-8bc0-eb0ba960c433,"Jl. Kalisari Raya No. 63, Cijantung, Jakarta"
Bistik Sapi,35000,Main Course,gurih asin manis savory bistik sapi,Bakmiseafood99,https://gofood.co.id/jakarta/restaurant/bakmie-seafood-99-kali-sari-1-cijantung-09a74d8d-d3fe-4e73-8bc0-eb0ba960c433,"Jl. Kalisari Raya No. 63, Cijantung, Jakarta"
Sapi Cah Kembang Kol,34000,Main Course,gurih asin savory sapi kembang kol,Bakmiseafood99,https://gofood.co.id/jakarta/restaurant/bakmie-seafood-99-kali-sari-1-cijantung-09a74d8d-d3fe-4e73-8bc0-eb0ba960c433,"Jl. Kalisari Raya No. 63, Cijantung, Jakarta"
Sapi Sauce Padang,35000,Main Course,gurih asin pedas sapi saus padang,Bakmiseafood99,https://gofood.co.id/jakarta/restaurant/bakmie-seafood-99-kali-sari-1-cijantung-09a74d8d-d3fe-4e73-8bc0-eb0ba960c433,"Jl. Kalisari Raya No. 63, Cijantung, Jakarta"
Sapi goreng Nanking,30000,Main Course,gurih asin manis sapi tepung,Bakmiseafood99,https://gofood.co.id/jakarta/restaurant/bakmie-seafood-99-kali-sari-1-cijantung-09a74d8d-d3fe-4e73-8bc0-eb0ba960c433,"Jl. Kalisari Raya No. 63, Cijantung, Jakarta"
Sapi Cah Caesim,33000,Main Course,gurih asin savory sapi caisim,Bakmiseafood99,https://gofood.co.id/jakarta/restaurant/bakmie-seafood-99-kali-sari-1-cijantung-09a74d8d-d3fe-4e73-8bc0-eb0ba960c433,"Jl. Kalisari Raya No. 63, Cijantung, Jakarta"
Sapi Cah Pokcay,33000,Main Course,gurih asin savory sapi pokcay,Bakmiseafood99,https://gofood.co.id/jakarta/restaurant/bakmie-seafood-99-kali-sari-1-cijantung-09a74d8d-d3fe-4e73-8bc0-eb0ba960c433,"Jl. Kalisari Raya No. 63, Cijantung, Jakarta"
Sapi Cah Cabe Ijo,35000,Main Course,gurih asin pedas sapi cabe ijo,Bakmiseafood99,https://gofood.co.id/jakarta/restaurant/bakmie-seafood-99-kali-sari-1-cijantung-09a74d8d-d3fe-4e73-8bc0-eb0ba960c433,"Jl. Kalisari Raya No. 63, Cijantung, Jakarta"
Sapi Rica-rica,37000,Main Course,gurih asin pedas rempah sapi rica,Bakmiseafood99,https://gofood.co.id/jakarta/restaurant/bakmie-seafood-99-kali-sari-1-cijantung-09a74d8d-d3fe-4e73-8bc0-eb0ba960c433,"Jl. Kalisari Raya No. 63, Cijantung, Jakarta"
Nila Goreng Kering,46000,Main Course,gurih asin crispy ikan nila,Bakmiseafood99,https://gofood.co.id/jakarta/restaurant/bakmie-seafood-99-kali-sari-1-cijantung-09a74d8d-d3fe-4e73-8bc0-eb0ba960c433,"Jl. Kalisari Raya No. 63, Cijantung, Jakarta"
Nila Saus Padang,46000,Main Course,gurih asin pedas ikan nila,Bakmiseafood99,https://gofood.co.id/jakarta/restaurant/bakmie-seafood-99-kali-sari-1-cijantung-09a74d8d-d3fe-4e73-8bc0-eb0ba960c433,"Jl. Kalisari Raya No. 63, Cijantung, Jakarta"
Nila Tahu Tausi,46000,Main Course,gurih asin fermentasi nila tausi,Bakmiseafood99,https://gofood.co.id/jakarta/restaurant/bakmie-seafood-99-kali-sari-1-cijantung-09a74d8d-d3fe-4e73-8bc0-eb0ba960c433,"Jl. Kalisari Raya No. 63, Cijantung, Jakarta"
Nila gorengLada Hitam,46000,Main Course,gurih asin pedas lada hitam nila,Bakmiseafood99,https://gofood.co.id/jakarta/restaurant/bakmie-seafood-99-kali-sari-1-cijantung-09a74d8d-d3fe-4e73-8bc0-eb0ba960c433,"Jl. Kalisari Raya No. 63, Cijantung, Jakarta"
Nila gorengRica-Rica,46000,Main Course,gurih asin pedas rempah nila,Bakmiseafood99,https://gofood.co.id/jakarta/restaurant/bakmie-seafood-99-kali-sari-1-cijantung-09a74d8d-d3fe-4e73-8bc0-eb0ba960c433,"Jl. Kalisari Raya No. 63, Cijantung, Jakarta"
"Cumi,udang,jagung Saus Padang",71000,Main Course,gurih asin pedas seafood saus padang,Bakmiseafood99,https://gofood.co.id/jakarta/restaurant/bakmie-seafood-99-kali-sari-1-cijantung-09a74d8d-d3fe-4e73-8bc0-eb0ba960c433,"Jl. Kalisari Raya No. 63, Cijantung, Jakarta"
"Kerang Dara,kerang Ijo,jagung Saus Padang",52000,Main Course,gurih asin pedas kerang saus padang,Bakmiseafood99,https://gofood.co.id/jakarta/restaurant/bakmie-seafood-99-kali-sari-1-cijantung-09a74d8d-d3fe-4e73-8bc0-eb0ba960c433,"Jl. Kalisari Raya No. 63, Cijantung, Jakarta"
"Cumi,udang,kerang Dara,kerang Ijo, Jagung Saus Padang",109000,Main Course,gurih asin pedas seafood campur,Bakmiseafood99,https://gofood.co.id/jakarta/restaurant/bakmie-seafood-99-kali-sari-1-cijantung-09a74d8d-d3fe-4e73-8bc0-eb0ba960c433,"Jl. Kalisari Raya No. 63, Cijantung, Jakarta"
"Kepiting,jagung",92000,Main Course,gurih asin savory kepiting jagung,Bakmiseafood99,https://gofood.co.id/jakarta/restaurant/bakmie-seafood-99-kali-sari-1-cijantung-09a74d8d-d3fe-4e73-8bc0-eb0ba960c433,"Jl. Kalisari Raya No. 63, Cijantung, Jakarta"
Bistik Ayam,38000,Main Course,gurih asin manis savory bistik ayam,Bakmiseafood99,https://gofood.co.id/jakarta/restaurant/bakmie-seafood-99-kali-sari-1-cijantung-09a74d8d-d3fe-4e73-8bc0-eb0ba960c433,"Jl. Kalisari Raya No. 63, Cijantung, Jakarta"
Bistik Udang,32000,Main Course,gurih asin manis savory bistik udang,Bakmiseafood99,https://gofood.co.id/jakarta/restaurant/bakmie-seafood-99-kali-sari-1-cijantung-09a74d8d-d3fe-4e73-8bc0-eb0ba960c433,"Jl. Kalisari Raya No. 63, Cijantung, Jakarta"
Bistik Ikan,35000,Main Course,gurih asin manis savory bistik ikan,Bakmiseafood99,https://gofood.co.id/jakarta/restaurant/bakmie-seafood-99-kali-sari-1-cijantung-09a74d8d-d3fe-4e73-8bc0-eb0ba960c433,"Jl. Kalisari Raya No. 63, Cijantung, Jakarta"
Bistik Cumi,32000,Main Course,gurih asin manis savory bistik cumi,Bakmiseafood99,https://gofood.co.id/jakarta/restaurant/bakmie-seafood-99-kali-sari-1-cijantung-09a74d8d-d3fe-4e73-8bc0-eb0ba960c433,"Jl. Kalisari Raya No. 63, Cijantung, Jakarta"
Es Teler,20190,Dessert,manis creamy segar dingin buah santan,Es Sinar Garut,https://gofood.co.id/jakarta/restaurant/es-sinar-garut-hermantap-cab-kenanga-kalisari-ii-2348e0d4-d97c-421d-9b33-979e79c75fbb,Jl Kalisari 2 No.35 (Depan Masjid Nurul Iman)
Es Campur Shanghai,20190,Dessert,manis segar dingin campur buah jelly,Es Sinar Garut,https://gofood.co.id/jakarta/restaurant/es-sinar-garut-hermantap-cab-kenanga-kalisari-ii-2348e0d4-d97c-421d-9b33-979e79c75fbb,Jl Kalisari 2 No.35 (Depan Masjid Nurul Iman)
Es Sirop,10340,Beverage,manis segar dingin air kelapa sirup,Es Sinar Garut,https://gofood.co.id/jakarta/restaurant/es-sinar-garut-hermantap-cab-kenanga-kalisari-ii-2348e0d4-d97c-421d-9b33-979e79c75fbb,Jl Kalisari 2 No.35 (Depan Masjid Nurul Iman)
Es Teler Moca,21440,Dessert,manis creamy dingin moka buah santan,Es Sinar Garut,https://gofood.co.id/jakarta/restaurant/es-sinar-garut-hermantap-cab-kenanga-kalisari-ii-2348e0d4-d97c-421d-9b33-979e79c75fbb,Jl Kalisari 2 No.35 (Depan Masjid Nurul Iman)
Es Teler Keju,23940,Dessert,manis creamy gurih dingin buah keju,Es Sinar Garut,https://gofood.co.id/jakarta/restaurant/es-sinar-garut-hermantap-cab-kenanga-kalisari-ii-2348e0d4-d97c-421d-9b33-979e79c75fbb,Jl Kalisari 2 No.35 (Depan Masjid Nurul Iman)
Es Campur Moca,21440,Beverage,manis creamy segar dingin moka campur,Es Sinar Garut,https://gofood.co.id/jakarta/restaurant/es-sinar-garut-hermantap-cab-kenanga-kalisari-ii-2348e0d4-d97c-421d-9b33-979e79c75fbb,Jl Kalisari 2 No.35 (Depan Masjid Nurul Iman)
Es Alpukat Kerok,20190,Dessert,creamy manis dingin alpukat,Es Sinar Garut,https://gofood.co.id/jakarta/restaurant/es-sinar-garut-hermantap-cab-kenanga-kalisari-ii-2348e0d4-d97c-421d-9b33-979e79c75fbb,Jl Kalisari 2 No.35 (Depan Masjid Nurul Iman)
Es Alpukat Kocok,20190,Beverage,creamy manis dingin alpukat susu,Es Sinar Garut,https://gofood.co.id/jakarta/restaurant/es-sinar-garut-hermantap-cab-kenanga-kalisari-ii-2348e0d4-d97c-421d-9b33-979e79c75fbb,Jl Kalisari 2 No.35 (Depan Masjid Nurul Iman)
Es Alpukat Kelapa,21440,Dessert,creamy manis segar dingin alpukat kelapa,Es Sinar Garut,https://gofood.co.id/jakarta/restaurant/es-sinar-garut-hermantap-cab-kenanga-kalisari-ii-2348e0d4-d97c-421d-9b33-979e79c75fbb,Jl Kalisari 2 No.35 (Depan Masjid Nurul Iman)
Es Alpukat Nangka,20190,Dessert,creamy manis fruity dingin alpukat nangka,Es Sinar Garut,https://gofood.co.id/jakarta/restaurant/es-sinar-garut-hermantap-cab-kenanga-kalisari-ii-2348e0d4-d97c-421d-9b33-979e79c75fbb,Jl Kalisari 2 No.35 (Depan Masjid Nurul Iman)
Es Alpukat Keju,23940,Dessert,creamy manis gurih dingin alpukat keju,Es Sinar Garut,https://gofood.co.id/jakarta/restaurant/es-sinar-garut-hermantap-cab-kenanga-kalisari-ii-2348e0d4-d97c-421d-9b33-979e79c75fbb,Jl Kalisari 2 No.35 (Depan Masjid Nurul Iman)
Es Kelapa Muda,15190,Beverage,manis segar dingin kelapa muda,Es Sinar Garut,https://gofood.co.id/jakarta/restaurant/es-sinar-garut-hermantap-cab-kenanga-kalisari-ii-2348e0d4-d97c-421d-9b33-979e79c75fbb,Jl Kalisari 2 No.35 (Depan Masjid Nurul Iman)
Es Kelapa Nangka,20190,Beverage,manis segar fruity dingin kelapa nangka,Es Sinar Garut,https://gofood.co.id/jakarta/restaurant/es-sinar-garut-hermantap-cab-kenanga-kalisari-ii-2348e0d4-d97c-421d-9b33-979e79c75fbb,Jl Kalisari 2 No.35 (Depan Masjid Nurul Iman)
Es Kelapa Susu,17690,Beverage,creamy manis segar dingin kelapa susu,Es Sinar Garut,https://gofood.co.id/jakarta/restaurant/es-sinar-garut-hermantap-cab-kenanga-kalisari-ii-2348e0d4-d97c-421d-9b33-979e79c75fbb,Jl Kalisari 2 No.35 (Depan Masjid Nurul Iman)
Es Kelapa Moca Susu,20190,Beverage,creamy manis dingin moka kelapa susu,Es Sinar Garut,https://gofood.co.id/jakarta/restaurant/es-sinar-garut-hermantap-cab-kenanga-kalisari-ii-2348e0d4-d97c-421d-9b33-979e79c75fbb,Jl Kalisari 2 No.35 (Depan Masjid Nurul Iman)
Es Kelapa Jeruk,21440,Beverage,manis asam segar dingin kelapa jeruk,Es Sinar Garut,https://gofood.co.id/jakarta/restaurant/es-sinar-garut-hermantap-cab-kenanga-kalisari-ii-2348e0d4-d97c-421d-9b33-979e79c75fbb,Jl Kalisari 2 No.35 (Depan Masjid Nurul Iman)
Es Kelapa Jeruk Susu,23940,Beverage,creamy manis asam dingin kelapa jeruk susu,Es Sinar Garut,https://gofood.co.id/jakarta/restaurant/es-sinar-garut-hermantap-cab-kenanga-kalisari-ii-2348e0d4-d97c-421d-9b33-979e79c75fbb,Jl Kalisari 2 No.35 (Depan Masjid Nurul Iman)
Es Kelapa Bulat,21440,Beverage,segar ringan dingin air kelapa,Es Sinar Garut,https://gofood.co.id/jakarta/restaurant/es-sinar-garut-hermantap-cab-kenanga-kalisari-ii-2348e0d4-d97c-421d-9b33-979e79c75fbb,Jl Kalisari 2 No.35 (Depan Masjid Nurul Iman)
Es Kelapa Bulat Gula,21440,Beverage,manis segar dingin air kelapa gula,Es Sinar Garut,https://gofood.co.id/jakarta/restaurant/es-sinar-garut-hermantap-cab-kenanga-kalisari-ii-2348e0d4-d97c-421d-9b33-979e79c75fbb,Jl Kalisari 2 No.35 (Depan Masjid Nurul Iman)
Es Jeruk,11440,Beverage,manis asam segar dingin jeruk,Es Sinar Garut,https://gofood.co.id/jakarta/restaurant/es-sinar-garut-hermantap-cab-kenanga-kalisari-ii-2348e0d4-d97c-421d-9b33-979e79c75fbb,Jl Kalisari 2 No.35 (Depan Masjid Nurul Iman)
Es Jeruk Susu,17690,Beverage,creamy manis asam dingin jeruk susu,Es Sinar Garut,https://gofood.co.id/jakarta/restaurant/es-sinar-garut-hermantap-cab-kenanga-kalisari-ii-2348e0d4-d97c-421d-9b33-979e79c75fbb,Jl Kalisari 2 No.35 (Depan Masjid Nurul Iman)
Es Sirop Susu,13940,Beverage,creamy manis dingin sirup susu,Es Sinar Garut,https://gofood.co.id/jakarta/restaurant/es-sinar-garut-hermantap-cab-kenanga-kalisari-ii-2348e0d4-d97c-421d-9b33-979e79c75fbb,Jl Kalisari 2 No.35 (Depan Masjid Nurul Iman)
Es Sirop Moca Susu,13940,Beverage,creamy manis dingin moka sirup susu,Es Sinar Garut,https://gofood.co.id/jakarta/restaurant/es-sinar-garut-hermantap-cab-kenanga-kalisari-ii-2348e0d4-d97c-421d-9b33-979e79c75fbb,Jl Kalisari 2 No.35 (Depan Masjid Nurul Iman)
Es Sirop Moca,11440,Beverage,manis creamy dingin sirup moka,Es Sinar Garut,https://gofood.co.id/jakarta/restaurant/es-sinar-garut-hermantap-cab-kenanga-kalisari-ii-2348e0d4-d97c-421d-9b33-979e79c75fbb,Jl Kalisari 2 No.35 (Depan Masjid Nurul Iman)
Yamien,25500,Main Course,gurih asin manis savory mie ayam,Yamien 88,https://gofood.co.id/jakarta/restaurant/yamien-88-cijantung-kalisari-5b76974a-0a72-4843-afd1-1d07c3d18491,Jl. Kalisari 1 Rt 10 / Rw 11 Kelurahan Kalisari Kecamatan Pasar Rebo Jakarta Timur
Yamien Baso,31000,Main Course,gurih asin savory mie bakso,Yamien 88,https://gofood.co.id/jakarta/restaurant/yamien-88-cijantung-kalisari-5b76974a-0a72-4843-afd1-1d07c3d18491,Jl. Kalisari 1 Rt 10 / Rw 11 Kelurahan Kalisari Kecamatan Pasar Rebo Jakarta Timur
Yamien Pangsit,31000,Main Course,gurih asin savory mie pangsit,Yamien 88,https://gofood.co.id/jakarta/restaurant/yamien-88-cijantung-kalisari-5b76974a-0a72-4843-afd1-1d07c3d18491,Jl. Kalisari 1 Rt 10 / Rw 11 Kelurahan Kalisari Kecamatan Pasar Rebo Jakarta Timur
Yamien Baso Pangsit,38000,Main Course,gurih asin savory mie bakso pangsit,Yamien 88,https://gofood.co.id/jakarta/restaurant/yamien-88-cijantung-kalisari-5b76974a-0a72-4843-afd1-1d07c3d18491,Jl. Kalisari 1 Rt 10 / Rw 11 Kelurahan Kalisari Kecamatan Pasar Rebo Jakarta Timur
Mie Ayam,24000,Main Course,gurih asin manis savory mie ayam,Yamien 88,https://gofood.co.id/jakarta/restaurant/yamien-88-cijantung-kalisari-5b76974a-0a72-4843-afd1-1d07c3d18491,Jl. Kalisari 1 Rt 10 / Rw 11 Kelurahan Kalisari Kecamatan Pasar Rebo Jakarta Timur
Mie Ayam Baso,30000,Main Course,gurih asin savory mie ayam bakso,Yamien 88,https://gofood.co.id/jakarta/restaurant/yamien-88-cijantung-kalisari-5b76974a-0a72-4843-afd1-1d07c3d18491,Jl. Kalisari 1 Rt 10 / Rw 11 Kelurahan Kalisari Kecamatan Pasar Rebo Jakarta Timur
Mie Ayam Pangsit,30000,Main Course,gurih asin savory mie ayam pangsit,Yamien 88,https://gofood.co.id/jakarta/restaurant/yamien-88-cijantung-kalisari-5b76974a-0a72-4843-afd1-1d07c3d18491,Jl. Kalisari 1 Rt 10 / Rw 11 Kelurahan Kalisari Kecamatan Pasar Rebo Jakarta Timur
Mie Ayam Baso Pangsit,35500,Main Course,gurih asin savory mie ayam bakso pangsit,Yamien 88,https://gofood.co.id/jakarta/restaurant/yamien-88-cijantung-kalisari-5b76974a-0a72-4843-afd1-1d07c3d18491,Jl. Kalisari 1 Rt 10 / Rw 11 Kelurahan Kalisari Kecamatan Pasar Rebo Jakarta Timur
Es Jeli Leci,19500,Beverage,manis segar dingin leci jelly,Yamien 88,https://gofood.co.id/jakarta/restaurant/yamien-88-cijantung-kalisari-5b76974a-0a72-4843-afd1-1d07c3d18491,Jl. Kalisari 1 Rt 10 / Rw 11 Kelurahan Kalisari Kecamatan Pasar Rebo Jakarta Timur
Jus Alpukat,22000,Beverage,creamy manis dingin alpukat,Yamien 88,https://gofood.co.id/jakarta/restaurant/yamien-88-cijantung-kalisari-5b76974a-0a72-4843-afd1-1d07c3d18491,Jl. Kalisari 1 Rt 10 / Rw 11 Kelurahan Kalisari Kecamatan Pasar Rebo Jakarta Timur
Es Jeruk,18500,Beverage,manis asam segar dingin jeruk,Yamien 88,https://gofood.co.id/jakarta/restaurant/yamien-88-cijantung-kalisari-5b76974a-0a72-4843-afd1-1d07c3d18491,Jl. Kalisari 1 Rt 10 / Rw 11 Kelurahan Kalisari Kecamatan Pasar Rebo Jakarta Timur
Es Sarang Burung,19500,Beverage,manis segar dingin sarang burung,Yamien 88,https://gofood.co.id/jakarta/restaurant/yamien-88-cijantung-kalisari-5b76974a-0a72-4843-afd1-1d07c3d18491,Jl. Kalisari 1 Rt 10 / Rw 11 Kelurahan Kalisari Kecamatan Pasar Rebo Jakarta Timur
Es Serabut Merah,19500,Beverage,manis segar dingin sirup merah,Yamien 88,https://gofood.co.id/jakarta/restaurant/yamien-88-cijantung-kalisari-5b76974a-0a72-4843-afd1-1d07c3d18491,Jl. Kalisari 1 Rt 10 / Rw 11 Kelurahan Kalisari Kecamatan Pasar Rebo Jakarta Timur
Jus Straberry,19500,Beverage,manis asam segar dingin stroberi,Yamien 88,https://gofood.co.id/jakarta/restaurant/yamien-88-cijantung-kalisari-5b76974a-0a72-4843-afd1-1d07c3d18491,Jl. Kalisari 1 Rt 10 / Rw 11 Kelurahan Kalisari Kecamatan Pasar Rebo Jakarta Timur
Moccacino Shake,19500,Beverage,manis creamy dingin moka kopi,Yamien 88,https://gofood.co.id/jakarta/restaurant/yamien-88-cijantung-kalisari-5b76974a-0a72-4843-afd1-1d07c3d18491,Jl. Kalisari 1 Rt 10 / Rw 11 Kelurahan Kalisari Kecamatan Pasar Rebo Jakarta Timur
Capuccino Shake,19500,Beverage,creamy manis dingin cappuccino,Yamien 88,https://gofood.co.id/jakarta/restaurant/yamien-88-cijantung-kalisari-5b76974a-0a72-4843-afd1-1d07c3d18491,Jl. Kalisari 1 Rt 10 / Rw 11 Kelurahan Kalisari Kecamatan Pasar Rebo Jakarta Timur
Es Capuccino,18500,Beverage,creamy pahit manis dingin kopi,Yamien 88,https://gofood.co.id/jakarta/restaurant/yamien-88-cijantung-kalisari-5b76974a-0a72-4843-afd1-1d07c3d18491,Jl. Kalisari 1 Rt 10 / Rw 11 Kelurahan Kalisari Kecamatan Pasar Rebo Jakarta Timur
Straberry Sparkling Tea,21000,Beverage,asam manis soda segar teh stroberi,Yamien 88,https://gofood.co.id/jakarta/restaurant/yamien-88-cijantung-kalisari-5b76974a-0a72-4843-afd1-1d07c3d18491,Jl. Kalisari 1 Rt 10 / Rw 11 Kelurahan Kalisari Kecamatan Pasar Rebo Jakarta Timur
Soda Gembira Fanta,21000,Beverage,manis creamy soda segar fanta,Yamien 88,https://gofood.co.id/jakarta/restaurant/yamien-88-cijantung-kalisari-5b76974a-0a72-4843-afd1-1d07c3d18491,Jl. Kalisari 1 Rt 10 / Rw 11 Kelurahan Kalisari Kecamatan Pasar Rebo Jakarta Timur
Soda Gembira Sprite,21000,Beverage,manis creamy soda segar sprite,Yamien 88,https://gofood.co.id/jakarta/restaurant/yamien-88-cijantung-kalisari-5b76974a-0a72-4843-afd1-1d07c3d18491,Jl. Kalisari 1 Rt 10 / Rw 11 Kelurahan Kalisari Kecamatan Pasar Rebo Jakarta Timur
Soda Gembira Cola,21000,Beverage,manis creamy soda segar cola,Yamien 88,https://gofood.co.id/jakarta/restaurant/yamien-88-cijantung-kalisari-5b76974a-0a72-4843-afd1-1d07c3d18491,Jl. Kalisari 1 Rt 10 / Rw 11 Kelurahan Kalisari Kecamatan Pasar Rebo Jakarta Timur
Ayam Goreng Mentega,54500,Main Course,gurih asin manis buttery ayam goreng,Yamien 88,https://gofood.co.id/jakarta/restaurant/yamien-88-cijantung-kalisari-5b76974a-0a72-4843-afd1-1d07c3d18491,Jl. Kalisari 1 Rt 10 / Rw 11 Kelurahan Kalisari Kecamatan Pasar Rebo Jakarta Timur
Ayam Goreng Kering,54500,Main Course,gurih asin crispy ayam goreng,Yamien 88,https://gofood.co.id/jakarta/restaurant/yamien-88-cijantung-kalisari-5b76974a-0a72-4843-afd1-1d07c3d18491,Jl. Kalisari 1 Rt 10 / Rw 11 Kelurahan Kalisari Kecamatan Pasar Rebo Jakarta Timur
Ayam Goreng Saos Padang,54500,Main Course,gurih asin pedas savory ayam saus padang,Yamien 88,https://gofood.co.id/jakarta/restaurant/yamien-88-cijantung-kalisari-5b76974a-0a72-4843-afd1-1d07c3d18491,Jl. Kalisari 1 Rt 10 / Rw 11 Kelurahan Kalisari Kecamatan Pasar Rebo Jakarta Timur
